time_s,target_depth_m,depth_m,depth_error_m,pid_output,motor_command,current_direction,actual_rpm,piston_steps,limit_pressed,block_reason,pressure_ok,current_A,currentRawAdc,KP,KI,KD,
0.500,1.8000,-0.1841,1.9841,0.4960,0.4960,1,148.81,178,0,0,1,1.32,617,0.25,0.00,0.50
1.000,1.8000,-0.1851,1.9851,0.4963,0.4963,1,148.88,376,0,0,1,1.59,627,0.25,0.00,0.50
1.500,1.8000,-0.1800,1.9800,0.4643,0.4643,1,139.30,596,0,0,1,1.59,627,0.25,0.00,0.50
2.000,1.8000,-0.1861,1.9861,0.4965,0.4965,1,148.96,795,0,0,1,1.59,627,0.25,0.00,0.50
2.500,1.8000,-0.1831,1.9831,0.4958,0.4958,1,148.73,992,0,0,1,1.29,616,0.25,0.00,0.50
3.000,1.8000,-0.1810,1.9810,0.5157,0.5157,1,154.71,1210,0,0,1,1.32,617,0.25,0.00,0.50
3.500,1.8000,-0.1831,1.9831,0.4958,0.4958,1,148.73,1410,0,0,1,1.32,617,0.25,0.00,0.50
4.000,1.8000,-0.1841,1.9841,0.4960,0.4960,1,148.81,1608,0,0,1,1.29,616,0.25,0.00,0.50
4.500,1.8000,-0.1769,1.9769,0.4533,0.4533,1,136.00,1828,0,0,1,1.32,617,0.25,0.00,0.50
5.000,1.8000,-0.1800,1.9800,0.4950,0.4950,1,148.50,2026,0,0,1,1.32,617,0.25,0.00,0.50
5.500,1.8000,-0.1790,1.9790,0.4947,0.4947,1,148.42,2220,0,0,1,1.29,616,0.25,0.00,0.50
6.000,1.8000,-0.1872,1.9872,0.4968,0.4968,1,149.04,2441,0,0,1,1.61,628,0.25,0.00,0.50
6.500,1.8000,-0.1759,1.9759,0.4940,0.4940,1,148.19,2635,0,0,1,1.59,627,0.25,0.00,0.50
7.000,1.8000,-0.1851,1.9851,0.4963,0.4963,1,148.88,2836,0,0,1,1.59,627,0.25,0.00,0.50
7.500,1.8000,-0.1780,1.9780,0.4587,0.4587,1,137.61,3056,0,0,1,1.59,627,0.25,0.00,0.50
8.000,1.8000,-0.1769,1.9769,0.4942,0.4942,1,148.27,3253,0,0,1,1.56,626,0.25,0.00,0.50
8.500,1.8000,-0.1800,1.9800,0.4950,0.4950,1,148.50,3451,0,0,1,1.32,617,0.25,0.00,0.50
