time_s,target_depth_m,depth_m,depth_error_m,pid_output,motor_command,current_direction,actual_rpm,piston_steps,limit_pressed,block_reason,pressure_ok,current_A,currentRawAdc,KP,KI,KD,
0.500,1.8000,-0.2179,2.0179,0.5045,0.5045,1,151.34,181,0,0,1,0.87,600,0.25,0.00,0.50
1.000,1.8000,-0.2168,2.0168,0.5042,0.5042,1,151.26,381,0,0,1,1.16,611,0.25,0.00,0.50
1.500,1.8000,-0.2179,2.0179,0.5147,0.5147,1,154.41,603,0,0,1,1.14,610,0.25,0.00,0.50
2.000,1.8000,-0.2219,2.0219,0.5055,0.5055,1,151.65,805,0,0,1,1.14,610,0.25,0.00,0.50
2.500,1.8000,-0.2189,2.0189,0.5047,0.5047,1,151.42,1005,0,0,1,0.90,601,0.25,0.00,0.50
3.000,1.8000,-0.2168,2.0168,0.4889,0.4889,1,146.66,1228,0,0,1,0.87,600,0.25,0.00,0.50
3.500,1.8000,-0.2168,2.0168,0.5042,0.5042,1,151.26,1428,0,0,1,0.87,600,0.25,0.00,0.50
4.000,1.8000,-0.2209,2.0209,0.5052,0.5052,1,151.57,1631,0,0,1,0.85,599,0.25,0.00,0.50
4.500,1.8000,-0.2219,2.0219,0.5106,0.5106,1,153.18,1853,0,0,1,0.87,600,0.25,0.00,0.50
5.000,1.8000,-0.2189,2.0189,0.5047,0.5047,1,151.42,2054,0,0,1,0.90,601,0.25,0.00,0.50
5.500,1.8000,-0.2199,2.0199,0.5050,0.5050,1,151.49,2251,0,0,1,0.87,600,0.25,0.00,0.50
6.000,1.8000,-0.2199,2.0199,0.4999,0.4999,1,149.96,2473,0,0,1,1.14,610,0.25,0.00,0.50
6.500,1.8000,-0.2219,2.0219,0.5055,0.5055,1,151.65,2675,0,0,1,1.16,611,0.25,0.00,0.50
7.000,1.8000,-0.2219,2.0219,0.5055,0.5055,1,151.65,2877,0,0,1,1.14,610,0.25,0.00,0.50
7.500,1.8000,-0.2179,2.0179,0.4687,0.4687,1,140.60,3101,0,0,1,1.14,610,0.25,0.00,0.50
8.000,1.8000,-0.2189,2.0189,0.5047,0.5047,1,151.42,3301,0,0,1,1.16,611,0.25,0.00,0.50
8.500,1.8000,-0.2209,2.0209,0.5052,0.5052,1,151.57,3502,0,0,1,0.87,600,0.25,0.00,0.50
9.000,1.8000,-0.2179,2.0179,0.4942,0.4942,1,148.27,3724,0,0,1,0.87,600,0.25,0.00,0.50
9.500,1.8000,-0.2179,2.0179,0.5045,0.5045,1,151.34,3924,0,0,1,0.90,601,0.25,0.00,0.50
10.000,1.8000,-0.2219,2.0219,0.5055,0.5055,1,151.65,4127,0,0,1,0.87,600,0.25,0.00,0.50
10.500,1.8000,-0.2158,2.0158,0.4886,0.4886,1,146.58,4345,0,0,1,0.87,600,0.25,0.00,0.50
11.000,1.8000,-0.2127,2.0127,0.5032,0.5032,1,150.96,4544,0,0,1,1.16,611,0.25,0.00,0.50
11.500,1.8000,-0.2158,2.0158,0.5040,0.5040,1,151.19,4745,0,0,1,0.85,599,0.25,0.00,0.50
