time_s,target_depth_m,depth_m,depth_error_m,pid_output,motor_command,current_direction,actual_rpm,piston_steps,limit_pressed,block_reason,pressure_ok,current_A,currentRawAdc,KP,KI,KD,
0.500,1.8000,0.7814,1.0186,0.0509,0.0509,1,30.00,6012,0,0,1,-1.14,524,0.05,0.00,0.50
1.000,1.8000,0.8653,0.9347,-0.0163,0.0163,-1,30.00,6006,0,0,1,-1.11,525,0.05,0.00,0.50
1.500,1.8000,0.9522,0.8478,-0.0394,0.0394,-1,30.00,6003,0,0,1,-1.11,525,0.05,0.00,0.50
2.000,1.8000,0.9982,0.8018,-0.0366,0.0366,-1,30.00,5990,0,0,1,-1.08,526,0.05,0.00,0.50
2.500,1.8000,1.0954,0.7046,-0.0432,0.0432,-1,30.00,5974,0,0,1,-1.14,524,0.05,0.00,0.50
3.000,1.8000,1.1997,0.6003,-0.0552,0.0552,-1,30.00,5959,0,0,1,-1.11,525,0.05,0.00,0.50
3.500,1.8000,1.2539,0.5461,-0.0630,0.0630,-1,30.00,5933,0,0,1,-1.14,524,0.05,0.00,0.50
4.000,1.8000,1.3726,0.4274,-0.0758,0.0758,-1,30.00,5908,0,0,1,-1.11,525,0.05,0.00,0.50
4.500,1.8000,1.4841,0.3159,-0.0780,0.0780,-1,30.00,5878,0,0,1,-1.11,525,0.05,0.00,0.50
5.000,1.8000,1.5505,0.2495,-0.0983,0.0983,-1,30.00,5844,0,0,1,-1.14,524,0.05,0.00,0.50
5.500,1.8000,1.6692,0.1308,-0.0923,0.0923,-1,30.00,5808,0,0,1,-1.08,526,0.05,0.00,0.50
6.000,1.8000,1.7991,0.0009,-0.1091,0.1091,-1,32.72,5764,0,0,1,-0.69,541,0.05,0.00,0.50
6.500,1.8000,1.8625,-0.0625,-0.1088,0.1088,-1,32.64,5719,0,0,1,-0.71,540,0.05,0.00,0.50
7.000,1.8000,1.9914,-0.1914,-0.1221,0.1221,-1,36.62,5673,0,0,1,-0.71,540,0.05,0.00,0.50
7.500,1.8000,2.1182,-0.3182,-0.1165,0.1165,-1,34.95,5616,0,0,1,-0.69,541,0.05,0.00,0.50
8.000,1.8000,2.1816,-0.3816,-0.1248,0.1248,-1,37.43,5568,0,0,1,-0.71,540,0.05,0.00,0.50
8.500,1.8000,2.3115,-0.5115,-0.1398,0.1398,-1,41.94,5516,0,0,1,-0.71,540,0.05,0.00,0.50
9.000,1.8000,2.4434,-0.6434,-0.1447,0.1447,-1,43.40,5453,0,0,1,-0.71,540,0.05,0.00,0.50
9.500,1.8000,2.4987,-0.6987,-0.1270,0.1270,-1,38.10,5397,0,0,1,-0.71,540,0.05,0.00,0.50
10.000,1.8000,2.6296,-0.8296,-0.1540,0.1540,-1,46.20,5338,0,0,1,-0.74,539,0.05,0.00,0.50
10.500,1.8000,2.7462,-0.9462,-0.1496,0.1496,-1,44.88,5274,0,0,1,-0.71,540,0.05,0.00,0.50
11.000,1.8000,2.8157,-1.0157,-0.1667,0.1667,-1,50.01,5211,0,0,1,-0.69,541,0.05,0.00,0.50
11.500,1.8000,2.9364,-1.1364,-0.1608,0.1608,-1,48.24,5148,0,0,1,-0.74,539,0.05,0.00,0.50
12.000,1.8000,3.0469,-1.2469,-0.1425,0.1425,-1,42.74,5075,0,0,1,-0.74,539,0.05,0.00,0.50
12.500,1.8000,3.1093,-1.3093,-0.1694,0.1694,-1,50.83,5013,0,0,1,-0.71,540,0.05,0.00,0.50
13.000,1.8000,3.1471,-1.3471,-0.0657,0.0657,-1,30.00,4958,0,0,1,-0.74,539,0.05,0.00,0.50
13.500,1.8000,3.1481,-1.3481,-0.0776,0.0776,-1,30.00,4935,0,0,1,-1.11,525,0.05,0.00,0.50
