time_s,target_depth_m,depth_m,depth_error_m,pid_output,motor_command,current_direction,actual_rpm,piston_steps,limit_pressed,block_reason,pressure_ok,current_A,currentRawAdc,KP,KI,KD,
0.500,1.8000,0.6515,1.1485,0.0287,0.0287,1,50.00,6202,0,0,1,-1.19,522,0.03,0.00,1.50
1.000,1.8000,0.6372,1.1628,0.0751,0.0751,1,50.00,6222,0,0,1,-1.06,527,0.03,0.00,1.50
1.500,1.8000,0.6106,1.1894,0.1167,0.1167,1,50.00,6242,0,0,1,-1.11,525,0.03,0.00,1.50
2.000,1.8000,0.5932,1.2068,0.1171,0.1171,1,50.00,6295,0,0,1,-1.08,526,0.03,0.00,1.50
2.500,1.8000,0.5789,1.2211,0.0663,0.0663,1,50.00,6319,0,0,1,-1.11,525,0.03,0.00,1.50
3.000,1.8000,0.5676,1.2324,0.0717,0.0717,1,50.00,6327,0,0,1,-1.11,525,0.03,0.00,1.50
3.500,1.8000,0.5584,1.2416,0.0771,0.0771,1,50.00,6356,0,0,1,-1.11,525,0.03,0.00,1.50
4.000,1.8000,0.5492,1.2508,0.0415,0.0415,1,50.00,6376,0,0,1,-1.11,525,0.03,0.00,1.50
4.500,1.8000,0.5175,1.2825,0.1088,0.1088,1,50.00,6405,0,0,1,-1.11,525,0.03,0.00,1.50
5.000,1.8000,0.5042,1.2958,0.0989,0.0989,1,50.00,6451,0,0,1,-0.92,532,0.03,0.00,1.50
5.500,1.8000,0.4950,1.3050,-0.0185,0.0185,-1,50.00,6484,0,0,1,-1.11,525,0.03,0.00,1.50
6.000,1.8000,0.5145,1.2855,0.0000,0.0000,0,0.00,6483,0,0,1,-1.08,526,0.03,0.00,1.50
6.500,1.8000,0.5134,1.2866,0.0373,0.0373,1,50.00,6488,0,0,1,-1.08,526,0.03,0.00,1.50
7.000,1.8000,0.5186,1.2814,0.0576,0.0576,1,50.00,6498,0,0,1,-1.08,526,0.03,0.00,1.50
7.500,1.8000,0.5257,1.2743,0.0216,0.0216,1,50.00,6498,0,0,1,-1.08,526,0.03,0.00,1.50
8.000,1.8000,0.5247,1.2753,0.0370,0.0370,1,50.00,6503,0,0,1,-1.11,525,0.03,0.00,1.50
8.500,1.8000,0.5298,1.2702,0.0000,0.0000,0,0.00,6508,0,0,1,-1.11,525,0.03,0.00,1.50
9.000,1.8000,0.5237,1.2763,0.0473,0.0473,1,50.00,6517,0,0,1,-1.11,525,0.03,0.00,1.50
9.500,1.8000,0.5288,1.2712,0.0000,0.0000,0,0.00,6522,0,0,1,-1.11,525,0.03,0.00,1.50
10.000,1.8000,0.5267,1.2733,0.0318,0.0318,1,50.00,6531,0,0,1,-1.11,525,0.03,0.00,1.50
10.500,1.8000,0.5288,1.2712,0.0216,0.0216,1,50.00,6534,0,0,1,-1.11,525,0.03,0.00,1.50
11.000,1.8000,0.5267,1.2733,0.0421,0.0421,1,50.00,6540,0,0,1,-1.14,524,0.03,0.00,1.50
11.500,1.8000,0.5237,1.2763,0.0677,0.0677,1,50.00,6550,0,0,1,-1.14,524,0.03,0.00,1.50
12.000,1.8000,0.5257,1.2743,0.0267,0.0267,1,50.00,6554,0,0,1,-1.11,525,0.03,0.00,1.50
12.500,1.8000,0.5226,1.2774,0.0473,0.0473,1,50.00,6562,0,0,1,-1.11,525,0.03,0.00,1.50
13.000,1.8000,0.5226,1.2774,0.0626,0.0626,1,50.00,6572,0,0,1,-1.11,525,0.03,0.00,1.50
13.500,1.8000,0.5298,1.2702,0.0266,0.0266,1,50.00,6573,0,0,1,-1.11,525,0.03,0.00,1.50
14.000,1.8000,0.5318,1.2682,0.0215,0.0215,1,50.00,6573,0,0,1,-1.11,525,0.03,0.00,1.50
14.500,1.8000,0.5349,1.2651,0.0316,0.0316,1,50.00,6576,0,0,1,-1.11,525,0.03,0.00,1.50
15.000,1.8000,0.5308,1.2692,0.0000,0.0000,0,0.00,6595,0,0,1,-1.11,525,0.03,0.00,1.50
15.500,1.8000,0.5257,1.2743,0.0574,0.0574,1,50.00,6606,0,0,1,-1.11,525,0.03,0.00,1.50
16.000,1.8000,0.5237,1.2763,0.0728,0.0728,1,50.00,6616,0,0,1,-1.08,526,0.03,0.00,1.50
16.500,1.8000,0.5308,1.2692,0.0000,0.0000,0,0.00,6621,0,0,1,-1.11,525,0.03,0.00,1.50
17.000,1.8000,0.5308,1.2692,0.0317,0.0317,1,50.00,6624,0,0,1,-1.11,525,0.03,0.00,1.50
17.500,1.8000,0.5820,1.2180,-0.1281,0.1281,-1,50.00,6601,0,0,1,-1.11,525,0.03,0.00,1.50
18.000,1.8000,0.6658,1.1342,-0.2069,0.2069,-1,62.07,6541,0,0,1,-1.08,526,0.03,0.00,1.50
18.500,1.8000,0.7282,1.0718,-0.2852,0.2852,-1,85.55,6445,0,0,1,-0.74,539,0.03,0.00,1.50
19.000,1.8000,0.8561,0.9439,-0.3088,0.3088,-1,92.64,6330,0,0,1,-0.71,540,0.03,0.00,1.50
19.500,1.8000,0.9624,0.8376,-0.2296,0.2296,-1,68.89,6205,0,0,1,-0.71,540,0.03,0.00,1.50
20.000,1.8000,0.9952,0.8048,-0.1435,0.1435,-1,50.00,6123,0,0,1,-0.71,540,0.03,0.00,1.50
20.500,1.8000,1.0289,0.7711,-0.0830,0.0830,-1,50.00,6100,0,0,1,-1.11,525,0.03,0.00,1.50
21.000,1.8000,1.0453,0.7547,-0.0630,0.0630,-1,50.00,6094,0,0,1,-1.08,526,0.03,0.00,1.50
21.500,1.8000,1.0535,0.7465,-0.0222,0.0222,-1,50.00,6085,0,0,1,-1.08,526,0.03,0.00,1.50
22.000,1.8000,1.0852,0.7148,-0.0588,0.0588,-1,50.00,6062,0,0,1,-1.11,525,0.03,0.00,1.50
22.500,1.8000,1.1271,0.6729,-0.1008,0.1008,-1,50.00,6045,0,0,1,-1.08,526,0.03,0.00,1.50
23.000,1.8000,1.1455,0.6545,-0.0757,0.0757,-1,50.00,6009,0,0,1,-1.11,525,0.03,0.00,1.50
23.500,1.8000,1.2007,0.5993,-0.1384,0.1384,-1,50.00,5973,0,0,1,-1.14,524,0.03,0.00,1.50
24.000,1.8000,1.2580,0.5420,-0.1450,0.1450,-1,50.00,5922,0,0,1,-1.11,525,0.03,0.00,1.50
24.500,1.8000,1.2908,0.5092,-0.1509,0.1509,-1,50.00,5861,0,0,1,-1.08,526,0.03,0.00,1.50
25.000,1.8000,1.3623,0.4377,-0.1680,0.1680,-1,50.41,5798,0,0,1,-0.74,539,0.03,0.00,1.50
25.500,1.8000,1.4524,0.3476,-0.2163,0.2163,-1,64.90,5711,0,0,1,-0.71,540,0.03,0.00,1.50
26.000,1.8000,1.5066,0.2934,-0.2637,0.2637,-1,79.11,5618,0,0,1,-0.71,540,0.03,0.00,1.50
26.500,1.8000,1.6047,0.1953,-0.2559,0.2559,-1,76.78,5522,0,0,1,-0.71,540,0.03,0.00,1.50
