time_s,target_depth_m,depth_m,depth_error_m,pid_output,motor_command,current_direction,actual_rpm,piston_steps,limit_pressed,block_reason,pressure_ok,current_A,currentRawAdc,KP,KI,KD,
0.500,1.8000,0.9594,0.8406,0.0210,0.0210,1,50.00,6200,0,0,1,-1.11,525,0.03,0.00,1.50
1.000,1.8000,1.0719,0.7281,-0.2426,0.2426,-1,72.78,6111,0,0,1,-0.69,541,0.03,0.00,1.50
1.500,1.8000,1.1752,0.6248,-0.2350,0.2350,-1,70.49,6001,0,0,1,-0.69,541,0.03,0.00,1.50
2.000,1.8000,1.2396,0.5604,-0.3082,0.3082,-1,92.45,5895,0,0,1,-0.69,541,0.03,0.00,1.50
2.500,1.8000,1.3542,0.4458,-0.2752,0.2752,-1,82.57,5783,0,0,1,-0.71,540,0.03,0.00,1.50
3.000,1.8000,1.4820,0.3180,-0.2938,0.2938,-1,88.13,5647,0,0,1,-0.71,540,0.03,0.00,1.50
3.500,1.8000,1.5444,0.2556,-0.3056,0.3056,-1,91.67,5527,0,0,1,-0.71,540,0.03,0.00,1.50
4.000,1.8000,1.6743,0.1257,-0.3293,0.3293,-1,98.78,5401,0,0,1,-0.77,538,0.03,0.00,1.50
4.500,1.8000,1.8114,-0.0114,-0.3378,0.3378,-1,101.34,5250,0,0,1,-0.71,540,0.03,0.00,1.50
5.000,1.8000,1.8656,-0.0656,-0.2727,0.2727,-1,81.80,5125,0,0,1,-0.71,540,0.03,0.00,1.50
5.500,1.8000,1.9934,-0.1934,-0.2605,0.2605,-1,78.16,4988,0,0,1,-0.71,540,0.03,0.00,1.50
6.000,1.8000,2.1243,-0.3243,-0.2945,0.2945,-1,88.35,4842,0,0,1,-0.66,542,0.03,0.00,1.50
6.500,1.8000,2.1775,-0.3775,-0.2754,0.2754,-1,82.61,4727,0,0,1,-0.66,542,0.03,0.00,1.50
7.000,1.8000,2.2921,-0.4921,-0.2782,0.2782,-1,83.47,4604,0,0,1,-0.69,541,0.03,0.00,1.50
7.500,1.8000,2.4035,-0.6035,-0.2912,0.2912,-1,87.37,4476,0,0,1,-0.66,542,0.03,0.00,1.50
8.000,1.8000,2.4485,-0.6485,-0.2412,0.2412,-1,72.37,4367,0,0,1,-0.69,541,0.03,0.00,1.50
8.500,1.8000,2.5467,-0.7467,-0.2386,0.2386,-1,71.57,4258,0,0,1,-0.71,540,0.03,0.00,1.50
9.000,1.8000,2.6357,-0.8357,-0.2306,0.2306,-1,69.17,4148,0,0,1,-0.69,541,0.03,0.00,1.50
9.500,1.8000,2.6736,-0.8736,-0.2111,0.2111,-1,63.32,4058,0,0,1,-0.66,542,0.03,0.00,1.50
10.000,1.8000,2.7503,-0.9503,-0.2130,0.2130,-1,63.89,3971,0,0,1,-0.71,540,0.03,0.00,1.50
10.500,1.8000,2.8116,-1.0116,-0.1941,0.1941,-1,58.22,3891,0,0,1,-1.00,529,0.03,0.00,1.50
11.000,1.8000,2.8433,-1.0433,-0.1846,0.1846,-1,55.38,3814,0,0,1,-0.69,541,0.03,0.00,1.50
11.500,1.8000,2.8781,-1.0781,-0.1343,0.1343,-1,50.00,3767,0,0,1,-1.11,525,0.03,0.00,1.50
12.000,1.8000,2.9068,-1.1068,-0.0890,0.0890,-1,50.00,3719,0,0,1,-1.11,525,0.03,0.00,1.50
12.500,1.8000,2.9190,-1.1190,-0.0893,0.0893,-1,50.00,3682,0,0,1,-1.11,525,0.03,0.00,1.50
13.000,1.8000,2.9333,-1.1333,-0.0386,0.0386,-1,50.00,3656,0,0,1,-1.11,525,0.03,0.00,1.50
13.500,1.8000,2.9395,-1.1395,-0.0541,0.0541,-1,50.00,3651,0,0,1,-1.11,525,0.03,0.00,1.50
14.000,1.8000,2.9344,-1.1344,0.0000,0.0000,0,0.00,3645,0,0,1,-1.11,525,0.03,0.00,1.50
14.500,1.8000,2.9231,-1.1231,0.0000,0.0000,0,0.00,3645,0,0,1,-1.11,525,0.03,0.00,1.50
15.000,1.8000,2.9149,-1.1149,0.0000,0.0000,0,0.00,3645,0,0,1,-1.11,525,0.03,0.00,1.50
15.500,1.8000,2.9068,-1.1068,0.0132,0.0132,1,50.00,3645,0,0,1,-1.11,525,0.03,0.00,1.50
16.000,1.8000,2.8791,-1.0791,0.0242,0.0242,1,50.00,3658,0,0,1,-1.08,526,0.03,0.00,1.50
16.500,1.8000,2.8464,-1.0464,0.0863,0.0863,1,50.00,3660,0,0,1,-1.08,526,0.03,0.00,1.50
17.000,1.8000,2.8321,-1.0321,0.0458,0.0458,1,50.00,3683,0,0,1,-1.11,525,0.03,0.00,1.50
17.500,1.8000,2.7912,-0.9912,0.0877,0.0877,1,50.00,3707,0,0,1,-1.11,525,0.03,0.00,1.50
18.000,1.8000,2.7492,-0.9492,0.0837,0.0837,1,50.00,3732,0,0,1,-1.11,525,0.03,0.00,1.50
18.500,1.8000,2.7288,-0.9288,0.0791,0.0791,1,50.00,3764,0,0,1,-1.11,525,0.03,0.00,1.50
19.000,1.8000,2.6848,-0.8848,0.0904,0.0904,1,50.00,3793,0,0,1,-1.11,525,0.03,0.00,1.50
19.500,1.8000,2.6347,-0.8347,0.0865,0.0865,1,50.00,3832,0,0,1,-1.14,524,0.03,0.00,1.50
20.000,1.8000,2.6061,-0.8061,0.1230,0.1230,1,50.00,3875,0,0,1,-1.11,525,0.03,0.00,1.50
20.500,1.8000,2.5570,-0.7570,0.1140,0.1140,1,50.00,3907,0,0,1,-1.11,525,0.03,0.00,1.50
21.000,1.8000,2.5038,-0.7038,0.1205,0.1205,1,50.00,3949,0,0,1,-1.08,526,0.03,0.00,1.50
21.500,1.8000,2.4792,-0.6792,0.1058,0.1058,1,50.00,4000,0,0,1,-1.08,526,0.03,0.00,1.50
22.000,1.8000,2.4260,-0.6260,0.1378,0.1378,1,50.00,4032,0,0,1,-1.14,524,0.03,0.00,1.50
22.500,1.8000,2.3698,-0.5698,0.1341,0.1341,1,50.00,4084,0,0,1,-1.08,526,0.03,0.00,1.50
23.000,1.8000,2.3524,-0.5524,0.0731,0.0731,1,50.00,4130,0,0,1,-1.11,525,0.03,0.00,1.50
23.500,1.8000,2.3043,-0.5043,0.1152,0.1152,1,50.00,4163,0,0,1,-1.11,525,0.03,0.00,1.50
24.000,1.8000,2.2552,-0.4552,0.0807,0.0807,1,50.00,4215,0,0,1,-1.14,524,0.03,0.00,1.50
24.500,1.8000,2.2348,-0.4348,0.0914,0.0914,1,50.00,4251,0,0,1,-1.08,526,0.03,0.00,1.50
25.000,1.8000,2.1908,-0.3908,0.0976,0.0976,1,50.00,4285,0,0,1,-1.11,525,0.03,0.00,1.50
25.500,1.8000,2.1478,-0.3478,0.1038,0.1038,1,50.00,4317,0,0,1,-1.11,525,0.03,0.00,1.50
26.000,1.8000,2.1294,-0.3294,0.0838,0.0838,1,50.00,4357,0,0,1,-1.11,525,0.03,0.00,1.50
26.500,1.8000,2.0916,-0.2916,0.0950,0.0950,1,50.00,4384,0,0,1,-1.11,525,0.03,0.00,1.50
27.000,1.8000,2.0650,-0.2650,0.0394,0.0394,1,50.00,4412,0,0,1,-1.11,525,0.03,0.00,1.50
