0.010052,35.00,1.092620
0.020100,35.00,-1.693304
0.030064,35.00,-1.155667
0.040036,35.00,1.434751
0.050088,35.00,1.092620
0.060032,35.00,-0.422530
0.070096,35.00,-3.794965
0.080064,35.00,0.799365
0.090100,35.00,-4.185971
0.100064,35.00,-0.960164
0.110020,35.00,4.953814
0.120072,35.00,1.679132
0.130020,35.00,3.047655
0.140060,35.00,-1.155667
0.150036,35.00,0.115104
0.160084,35.00,-1.791055
0.170040,35.00,-3.794965
0.180100,35.00,2.461145
0.190048,35.00,2.754400
0.200092,35.00,2.412269
0.210036,35.00,0.506110
0.220072,35.00,5.540323
0.230024,35.00,2.754400
0.240068,35.00,-4.332598
0.250036,35.00,-4.234847
0.260104,35.00,2.705524
0.270044,35.00,3.096530
0.280084,35.00,5.833578
0.290032,35.00,-1.791055
0.300088,35.00,-3.990468
0.310040,35.00,-1.791055
0.320104,35.00,-1.693304
0.330068,35.00,2.558897
0.340012,35.00,-4.234847
0.350080,35.00,2.119014
0.360040,35.00,-1.693304
0.370012,35.00,-3.941592
0.380084,35.00,1.776884
0.390028,35.00,0.750489
0.400064,35.00,2.558897
0.410020,35.00,-4.283722
0.420088,35.00,2.656648
0.430024,35.00,3.145406
0.440068,35.00,1.336999
0.450028,35.00,-0.373654
0.460092,35.00,-1.644425
0.470052,35.00,5.393696
0.480008,35.00,-4.137095
0.490072,35.00,2.363393
0.500032,35.00,1.385875
0.510076,35.00,2.998779
0.520020,35.00,0.212855
0.530064,35.00,-1.351171
0.540036,35.00,-3.306206
0.550100,35.00,3.194282
0.560040,35.00,0.457234
0.570096,35.00,-3.306206
0.580068,35.00,-3.892716
0.590036,35.00,0.310607
0.600068,35.00,0.506110
0.610004,35.00,-4.234847
0.620072,35.00,-1.937683
0.630040,35.00,1.043744
0.640080,35.00,1.776884
0.650016,35.00,1.532505
0.660064,35.00,5.442572
0.670032,35.00,-3.990468
0.680092,35.00,4.416180
0.690032,35.00,-3.746089
0.700012,35.00,-0.960164
0.710080,35.00,0.261731
0.720020,35.00,-1.009040
0.730060,35.00,-1.888807
0.740016,35.00,-0.178151
0.750088,35.00,-1.839931
0.760048,35.00,-1.009040
0.770092,35.00,-3.794965
0.780068,35.00,-3.746089
0.790040,35.00,-1.057916
0.800096,35.00,-4.283722
0.810068,35.00,-3.843840
0.820024,35.00,-1.693304
0.830088,35.00,0.261731
0.840040,35.00,-0.862412
0.850100,35.00,0.945992
0.860032,35.00,3.243158
0.870092,35.00,0.115104
0.880048,35.00,3.340909
0.890084,35.00,-0.960164
0.900044,35.00,0.359483
0.910092,35.00,-1.009040
0.920052,35.00,1.190371
0.930004,35.00,-3.746089
0.940056,35.00,-3.843840
0.950020,35.00,-1.497798
0.960092,35.00,2.754400
0.970040,35.00,-3.941592
0.980096,35.00,2.656648
0.990040,35.00,5.735826
1.000092,35.00,6.029081
1.010028,35.00,0.506110
1.020072,35.00,-4.332598
1.030032,35.00,-0.422530
1.040008,35.00,2.510021
1.050056,35.00,-1.106791
1.060020,35.00,-3.794965
1.070080,35.00,-4.332598
1.080044,35.00,1.385875
1.090008,35.00,-4.088219
1.100064,35.00,-3.941592
1.110024,35.00,-1.595550
1.120100,35.00,2.021263
1.130060,35.00,-1.106791
1.140028,35.00,-2.328689
1.150092,35.00,-4.381474
1.160068,35.00,-0.031524
1.170032,35.00,-3.892716
1.180012,35.00,-0.813537
1.190088,35.00,3.536413
1.200036,35.00,-0.911288
1.210104,35.00,-1.742179
1.220080,35.00,2.363393
1.230020,35.00,-1.888807
1.240080,35.00,-4.332598
1.250040,35.00,-3.843840
1.260100,35.00,-3.892716
1.270072,35.00,-3.843840
1.280032,35.00,-1.986558
1.290096,35.00,-0.569158
1.300060,35.00,-0.569158
1.310020,35.00,-4.137095
1.320080,35.00,-3.892716
