0.012504,1600,-0.003910
0.025000,1600,-0.003910
0.037500,1600,-0.003910
0.050008,1600,-0.003910
0.062500,1600,-0.003910
0.075000,1600,-0.003910
0.087500,1600,-0.003910
0.100004,1600,-0.003910
0.112500,1600,-0.003910
0.125004,1600,-0.003910
0.137504,1600,-0.003910
0.150004,1600,-0.297165
0.162500,1600,-0.346041
0.175000,1600,-0.248289
0.187500,1600,-0.101662
0.200004,1600,-0.199413
0.212504,1600,-0.150537
0.225000,1600,-0.052786
0.237500,1600,-0.150537
0.250008,1600,-0.101662
0.262504,1600,-0.101662
0.275004,1600,-0.101662
0.287504,1600,-0.394917
0.300004,1600,-0.248289
0.312500,1600,-0.590420
0.325004,1600,-0.492668
0.337500,1600,-0.541544
0.350004,1600,-0.443792
0.362508,1600,-0.492668
0.375004,1600,-0.394917
0.387500,1600,-0.394917
0.400000,1600,-0.394917
0.412500,1600,-0.443792
0.425004,1600,-0.346041
0.437504,1600,-0.346041
0.450000,1600,-0.346041
0.462508,1600,-0.394917
0.475000,1600,-0.492668
0.487500,1600,-0.443792
0.500004,1600,-0.394917
0.512508,1600,-0.346041
0.525004,1600,-0.346041
0.537504,1600,-0.394917
0.550008,1600,-0.346041
0.562504,1600,-0.443792
0.575004,1600,-0.541544
0.587500,1600,-0.541544
0.600000,1600,-0.590420
0.612508,1600,-0.443792
0.625000,1600,-0.346041
0.637504,1600,-0.394917
0.650000,1600,-0.443792
0.662500,1600,-0.443792
0.675004,1600,-0.541544
0.687500,1600,-0.541544
0.700004,1600,-0.492668
0.712504,1600,-0.297165
0.725000,1600,-0.394917
0.737500,1600,-0.443792
0.750000,1600,-0.394917
0.762500,1600,-0.492668
0.775000,1600,-0.541544
0.787500,1600,-0.541544
0.800000,1600,-0.541544
0.812500,1600,-0.590420
0.825004,1600,-0.541544
0.837504,1600,-0.443792
0.850000,1600,-0.346041
0.862504,1600,-0.394917
0.875000,1600,-0.541544
0.887500,1600,-0.443792
0.900004,1600,-0.492668
0.912500,1600,-0.541544
0.925000,1600,-0.492668
0.937504,1600,-0.443792
0.950004,1600,-0.346041
0.962504,1600,-0.394917
0.975004,1600,-0.443792
0.987508,1600,-0.394917
1.000004,1600,-0.394917
1.012500,1600,-0.443792
1.025000,1600,-0.443792
1.037504,1600,-0.541544
1.050004,1600,-0.541544
1.062500,1600,-0.492668
1.075004,1600,-0.443792
1.087500,1600,-0.346041
1.100004,1600,-0.248289
1.112504,1600,-0.346041
1.125000,1600,-0.346041
1.137508,1600,-0.394917
1.150000,1600,-0.394917
1.162504,1600,-0.346041
1.175004,1600,-0.443792
1.187504,1600,-0.492668
1.200000,1600,-0.443792
1.212504,1600,-0.394917
1.225004,1600,-0.297165
1.237504,1600,-0.346041
1.250000,1600,-0.346041
1.262504,1600,-0.346041
1.275000,1600,-0.346041
1.287504,1600,-0.492668
1.300000,1600,-0.443792
1.312504,1600,-0.443792
1.325000,1600,-0.443792
1.337500,1600,-0.443792
1.350000,1600,-0.346041
1.362504,1600,-0.346041
1.375004,1600,-0.346041
1.387500,1600,-0.394917
1.400004,1600,-0.297165
1.412504,1600,-0.346041
1.425004,1600,-0.443792
1.437500,1600,-0.394917
1.450004,1600,-0.443792
1.462504,1600,-0.443792
1.475004,1600,-0.492668
1.487504,1600,-0.492668
1.500000,1600,-0.297165
1.512500,1600,-0.297165
1.525004,1600,-0.394917
1.537500,1600,-0.394917
1.550004,1600,-0.346041
1.562500,1600,-0.492668
1.575000,1600,-0.346041
1.587504,1600,-0.346041
1.600004,1600,-0.443792
1.612500,1600,-0.492668
1.625004,1600,-0.492668
1.637500,1600,-0.541544
1.650000,1600,-0.492668
1.662500,1600,-0.443792
1.675000,1600,-0.297165
1.687500,1600,-0.394917
1.700004,1600,-0.443792
1.712504,1600,-0.394917
1.725004,1600,-0.346041
1.737504,1600,-0.492668
1.750000,1600,-0.492668
1.762504,1600,-0.492668
1.775004,1600,-0.492668
1.787504,1600,-0.492668
1.800000,1600,-0.492668
1.812504,1600,-0.541544
1.825000,1600,-0.492668
1.837500,1600,-0.443792
1.850000,1600,-0.248289
1.862508,1600,-0.248289
1.875004,1600,-0.443792
1.887500,1600,-0.394917
1.900004,1600,-0.394917
1.912500,1600,-0.492668
1.925004,1600,-0.443792
1.937504,1600,-0.394917
1.950004,1600,-0.590420
1.962504,1600,-0.541544
